peak,cell,es,se,pv
426,both,-0.519695690482337,0.546935027601417,0.342012471039078
187.3,gfap,0.519668968460986,0.54693376564591,0.342036178706178
392.7,ki67,-0.519579719425092,0.546929551282492,0.342115368890587
96.7,other,-0.519572423453786,0.546929206795339,0.342121843165701
566.6,both,-0.519562146379371,0.546928721560026,0.342130962956016
304.1,gfap,0.519557745686494,0.546928513782726,0.342134868149223
389,ki67,0.519519401704919,0.546926703455088,0.342168896153157
145.7,ki67,-0.519500210100019,0.546925797413153,0.342185928501178
122.7,both,-0.519499002639893,0.546925740409635,0.342187000130335
827,ki67,0.519443309279712,0.546923111294754,0.342236431067007
313.2,other,0.519437105820343,0.546922818464888,0.342241937306987
739,other,0.519429610253503,0.546922464646468,0.342248590519244
513.5,gfap,0.51941582200649,0.546921813803055,0.342260829487695
584.5,both,0.519400283801816,0.546921080376575,0.34227462217242
635.9,ki67,0.519308283875048,0.546916738271944,0.342356295495835
292.2,ki67,-0.519270711301225,0.546914965176972,0.342389654850214
788.1,both,-0.519270110285687,0.546914936815321,0.3423901884901
903.7,other,0.519226672573788,0.546912887092421,0.342428758331683
570.2,ki67,-0.519212544206088,0.546912220443461,0.342441304088542
62.3,both,0.519204031215621,0.546911818765209,0.342448863647333
763.5,both,0.519196983274938,0.546911486218851,0.342455122331257
856.7,both,0.519193058020319,0.546911301013554,0.342458608056727
358.7,ki67,0.519188311627589,0.546911077066281,0.342462823008657
295.8,gfap,-0.5191876276404,0.546911044794131,0.342463430414806
396.5,other,0.519176963001555,0.546910541616233,0.342472901115088
922.1,other,-0.51913347841052,0.546908490032913,0.342511519478764
152.3,ki67,-0.519055639760508,0.546904818050536,0.34258065548166
51.2,other,-0.519032103813881,0.546903707862728,0.342601562053737
469.7,other,-0.518983590236656,0.54690141963477,0.342644658795792
650.3,both,-0.518959156650168,0.546900267259173,0.342666365741217
69,gfap,0.518951528490229,0.5468999074984,0.342673142852631
178.8,other,-0.518941859278661,0.546899451484409,0.342681733444669
404.7,both,-0.518936105024258,0.546899180109308,0.34268684587624
300.3,gfap,-0.518911955228929,0.546898041217576,0.342708302646234
222.6,other,0.518895916135351,0.546897284850281,0.34272255371492
881.6,other,0.518891155080793,0.546897060334039,0.342726784095346
239.5,other,0.518838571472523,0.546894580788636,0.342773509224098
59.2,both,-0.51879723910888,0.546892631956758,0.342810239943448
90,gfap,-0.51874298119812,0.54689007390705,0.342858461588495
295.9,gfap,-0.518732272554618,0.54688956906631,0.342867979473171
73.4,ki67,-0.518706927287784,0.546888374246584,0.342890507224375
531.5,gfap,-0.518650756103124,0.546885726438527,0.342940438016969
571.3,gfap,0.518586372704229,0.546882691858475,0.342997675287093
101.6,gfap,-0.51854013952882,0.546880512974155,0.343038781241247
466.6,gfap,-0.518534831650686,0.54688026283552,0.343043500712934
556.2,other,-0.518494868313669,0.546878379605077,0.343079035442187
334.3,ki67,-0.518491818339094,0.546878235883912,0.343081747540124
153.3,other,-0.518490506666531,0.546878174075412,0.343082913910275
892.6,gfap,0.518409467456404,0.546874355643806,0.343154981566799
850.6,ki67,0.518381602551143,0.546873042827962,0.343179764234027
567.6,both,-0.518359230455087,0.546871988846895,0.343199662628364
284.8,other,0.518337154866425,0.546870948877308,0.343219298135713
870.7,ki67,0.518335771126231,0.54687088369143,0.343220528954571
806.4,gfap,0.518334759090426,0.546870836016082,0.343221429149287
722.5,other,-0.518302599160522,0.546869321060794,0.343250035961356
342.5,gfap,0.518224774042489,0.546865655330685,0.343319270032693
695,other,-0.518188077084992,0.54686392700767,0.343351919623087
82.1,ki67,-0.518168750428757,0.546863016823774,0.343369115632805
340.6,both,-0.518126250753077,0.546861015426574,0.343406932214343
519.2,other,0.518117686813702,0.546860612152028,0.343414552854495
630,other,-0.518112751069464,0.546860379731508,0.343418944994012
466.6,ki67,-0.518112130145138,0.546860350492794,0.343419497534953
324.2,other,-0.518094438133505,0.546859517407478,0.343435241373024
139.2,both,0.518017599475273,0.54685589952728,0.343503625049769
396.4,other,0.517977504256862,0.546854011882975,0.343539312361934
113.2,both,-0.517924753621093,0.546851528646439,0.343586267976044
143.9,gfap,-0.517877609523753,0.546849309542211,0.343628236978503
175.9,ki67,-0.51786919657512,0.546848913559379,0.343635726820148
794.7,other,0.517835798512372,0.546847341631394,0.343665461484535
362.1,gfap,0.517828698744543,0.546847007483067,0.343671782731117
642.6,ki67,-0.51777011420034,0.546844250387105,0.343723946494965
938.7,gfap,0.51774630517594,0.54684312997598,0.343745147755466
596.4,ki67,-0.517741421888735,0.546842900183093,0.343749496303433
581,ki67,0.51766232219329,0.546839178276493,0.343819939926279
902.7,gfap,-0.517540939462291,0.546833467867564,0.343928060170585
324.2,both,-0.517516016452308,0.546832295531443,0.343950263154485
656.9,other,-0.517503683387691,0.546831715424952,0.343961250614945
404.7,ki67,0.517487518202715,0.546830955088221,0.343975652482965
999.9,ki67,-0.517432161803319,0.546828351547046,0.344024973914154
549.8,ki67,-0.517423392784901,0.54682793914398,0.344032787410887
878.5,ki67,-0.517397212205715,0.546826707922628,0.34405611598575
659.8,ki67,-0.517304863392662,0.546822365414175,0.344138414021422
325.9,gfap,0.517291732381999,0.546821748016197,0.344150117098852
182,ki67,-0.517204505930845,0.54681764715569,0.344227865554587
527.2,both,0.517167972822189,0.54681592978608,0.344260432838991
152.7,other,0.517116322591828,0.546813501979817,0.344306480096207
496.3,ki67,0.517106965415407,0.546813062172852,0.34431482270024
476.4,other,-0.517097621133261,0.546812622979533,0.344323153956915
178,ki67,-0.51701099034486,0.54680855158176,0.344400400072766
443,other,-0.516998008383818,0.546807941523106,0.344411976805425
343.3,ki67,-0.516979429682349,0.546807068483432,0.344428544960451
156.1,gfap,-0.516922119253333,0.546804375573533,0.344479657084352
922,gfap,0.516902180761865,0.54680343876799,0.344497440476374
269.4,both,0.516863876489032,0.546801639147224,0.344531606440543
635.2,ki67,-0.516729274693254,0.546795316263314,0.344651685979354
330,ki67,0.516719407691591,0.546794852825418,0.344660489639258
706.9,ki67,0.516701842516881,0.546794027837099,0.344676162270027
850.5,gfap,-0.516620767136411,0.546790220295078,0.344748509068369
384.9,other,-0.516586694809486,0.546788620327238,0.344778916507558
372.5,gfap,-0.516583319636713,0.546788461841413,0.344781928747645
482.5,ki67,-0.516538427795275,0.546786353978089,0.344821995210248
611.1,other,0.516537471571607,0.546786309081216,0.34482284868774
523.2,other,0.516481643850909,0.546783687980602,0.344872680423482
548.7,both,-0.516411341578105,0.546780387687723,0.344935439674853
320.3,ki67,0.516403085147607,0.546780000123323,0.344942810791298
591.4,both,-0.516360516612436,0.546778002011313,0.34498081666394
56.4,both,-0.516344618203191,0.546777255800911,0.344995011811144
245.8,ki67,-0.5163394530111,0.546777013371314,0.344999623727618
596.9,both,-0.516177617038743,0.546769418732972,0.345144147472631
448.9,ki67,0.516174586188967,0.546769276522961,0.345146854526212
434.1,both,0.516165023319426,0.546768827830343,0.345155395863822
414.1,other,0.516092973448819,0.546765447484891,0.345219754179075
744.3,other,-0.516085821865531,0.546765111980481,0.345226142790381
365.4,ki67,0.516077083240305,0.54676470202872,0.345233949247168
868.3,both,0.516039254459435,0.546762927458206,0.345267744249212
977.9,both,-0.515987219036211,0.546760486648811,0.345314234986979
53.3,gfap,0.515901910149046,0.546756485600369,0.345390463683987
850.7,ki67,0.515873020053541,0.546755130777336,0.345416281558211
696.8,gfap,-0.515865569948777,0.546754781410759,0.345422939636978
786.6,other,0.515850152869253,0.546754058454725,0.345436718016041
65.6,gfap,0.515833406359958,0.546753273180887,0.34545168497703
644.4,ki67,0.515806596849313,0.546752016085604,0.345475646601108
224,gfap,-0.515802763204066,0.546751836331464,0.345479073110853
269,gfap,0.515723202223862,0.546748106119174,0.345550190318493
883,both,-0.515716706001346,0.546747801568416,0.345555997576012
264,both,0.515696157030841,0.546746838232001,0.345574367673269
367.9,gfap,-0.515691939552467,0.546746640521014,0.345578138047878
966.2,both,0.515670884243636,0.546745653493212,0.345596961692445
686.9,both,-0.515653301942474,0.546744829302088,0.345612681014219
850.8,ki67,0.515652650408788,0.546744798761193,0.345613263523045
264.8,other,-0.515599283033505,0.546742297269985,0.345660979501741
101.2,both,0.515567367011088,0.546740801387184,0.345689518061174
776.6,both,0.515550657398201,0.54674001825401,0.345704460097789
796.3,both,0.515550578638217,0.546740014562805,0.34570453052751
97.3,both,-0.515548480234337,0.546739916218169,0.345706406991939
157.7,other,0.515540988499321,0.546739565110639,0.345713106418519
859.4,gfap,-0.515533562746338,0.546739217100233,0.345719746935554
830.7,both,-0.515519032478271,0.546738536148204,0.345732740972838
57.1,other,0.51546766894517,0.546736129175024,0.34577867691588
180.2,other,-0.515450050841523,0.546735303616725,0.345794434348144
913.8,both,-0.515392304051567,0.546732597876572,0.345846086130979
122.9,both,0.515391200728769,0.54673254618293,0.345847073056563
578.8,ki67,0.515320107595747,0.54672921550133,0.345910670452819
177.8,both,-0.515309068457681,0.546728698362023,0.34592054644691
301.9,other,0.515261291798901,0.546726460339422,0.345963291489979
296.6,gfap,-0.515213490351562,0.546724221354141,0.346006062604069
640.5,gfap,0.515163532396666,0.546721881571797,0.346050767449615
108.8,ki67,-0.515130108792248,0.546720316297349,0.346080678916501
940.4,ki67,-0.515128199846339,0.546720226901655,0.346082387328695
360.4,other,0.515009971199859,0.546714690886343,0.346188208224715
443.5,other,0.514901902424705,0.546709631666081,0.346284956338467
223.3,both,-0.51489952524574,0.546709520390283,0.346287084721619
336,both,0.514851446777026,0.546707269941556,0.346330133359773
107.5,other,-0.514821110241563,0.546705850057566,0.346357298201753
802.2,both,-0.514805274654525,0.546705108913848,0.346371478796729
749.9,both,-0.514694463088622,0.546699923274756,0.346470721301962
759.4,both,-0.514689560541733,0.546699693875352,0.346475112491681
932.8,gfap,0.514614013602874,0.54669615915587,0.346542784732784
831.8,both,-0.514540676169424,0.546692728290056,0.346608487083767
424,other,0.514470704814896,0.54668945533162,0.346671182340965
537.2,ki67,0.514468045000968,0.546689330925382,0.346673565734001
82.6,ki67,0.514437515155162,0.546687903011151,0.346700923632296
800.5,other,0.514423036170937,0.546687225841566,0.346713898854561
74.6,both,-0.514376850984224,0.546685065922036,0.346755289716602
662.3,other,0.514348570151631,0.546683743418,0.346780636608612
350.3,ki67,-0.514296141561171,0.546681291869883,0.346827629702394
331.3,ki67,0.514143264213308,0.546674144726357,0.346964684352589
307.3,ki67,0.514122012680276,0.546673151360283,0.346983739521112
123.1,other,-0.514118661266604,0.546672994707844,0.346986744633535
487.3,ki67,-0.514037603996138,0.546669206210268,0.347059432096075
147.5,both,-0.514002017433736,0.546667543127098,0.347091347601089
339,both,-0.514000465078498,0.546667470582673,0.34709273986679
904.8,other,0.513985079983679,0.546666751620127,0.347106538567051
722.8,ki67,0.513975977615844,0.546666326266069,0.34711470255759
702.6,other,-0.51393522829135,0.546664422136594,0.347151252702282
347,other,-0.51391611534573,0.546663529078924,0.34716839705201
815.6,other,0.513896013909045,0.546662589867996,0.347186428752101
708.1,ki67,-0.513785532078526,0.546657428389255,0.347285547162175
215,other,-0.513771235373185,0.546656760554788,0.347298374924946
330.2,other,0.513750745435964,0.546655803450121,0.347316760191655
999.6,ki67,0.513749933620031,0.54665576553017,0.347317488634809
154.5,both,0.513701011324818,0.546653480473777,0.347361388727701
528.6,both,0.513696857873495,0.546653286484478,0.347365115987264
427.4,both,0.513683853689985,0.546652679126413,0.347376785982546
431.9,gfap,-0.513636181800813,0.546650452745078,0.347419569352035
636.4,gfap,-0.513632906005767,0.54665029976555,0.347422509372554
636.9,other,-0.513581637441587,0.546647905646718,0.347468525206207
430.6,other,0.513566931393106,0.54664721895174,0.347481725370802
278.8,both,-0.51354000164951,0.546645961523344,0.347505898492865
146.7,both,-0.513525800834964,0.546645298471218,0.347518646160944
223.8,other,-0.513517712751651,0.546644920837277,0.347525906757413
609.5,both,-0.513488474608202,0.546643555750985,0.347552154494733
451.3,gfap,-0.513483151348405,0.546643307223742,0.347556933461324
285.9,other,0.513458560143157,0.546642159165139,0.34757901088968
873.8,both,-0.513375610703321,0.546638286996947,0.34765348862725
113.7,gfap,-0.51335281216596,0.54663722284174,0.347673960784511
343.3,both,0.513311498430699,0.546635294577621,0.347711061092972
461.5,both,0.513286110236232,0.546634109690732,0.347733861488226
297.2,gfap,-0.513281520897029,0.546633895508663,0.347737983156895
276.4,both,-0.513252990459637,0.546632564049093,0.347763607043455
402.8,gfap,-0.513208243135458,0.546630475921753,0.347803798509937
599.7,other,-0.513204395509333,0.54663029638097,0.347807254557255
629.7,gfap,-0.513202041062524,0.546630186516662,0.347809369400854
407.2,both,0.513176646365831,0.546629001567978,0.347832180375437
695,gfap,0.513154594854387,0.546627972662029,0.347851989201121
295.9,ki67,-0.513137468152383,0.546627173572933,0.347867374653081
859.5,other,-0.513117023807969,0.546626219724327,0.347885741101859
336.1,both,0.513020614578731,0.546621722157928,0.347972361220854
198.5,other,-0.513000728705563,0.546620794566833,0.347990229912619
136,both,-0.512979951745009,0.546619825447044,0.348008900022079
239.3,gfap,-0.512978930823913,0.546619777828205,0.348009817437444
970.1,other,0.512973832814865,0.546619540043044,0.34801439861321
124.2,gfap,-0.512944775787086,0.54661818478651,0.348040510702105
280.6,gfap,0.512926546874917,0.546617334604458,0.348056892843263
135,both,0.51290317057344,0.54661624439452,0.348077901721011
151.5,gfap,0.512900872349159,0.546616137213879,0.348079967244041
219.4,both,-0.51287864624995,0.54661510069489,0.348099943357036
423.4,both,0.512833243611554,0.546612983466423,0.348140752426462
193.7,gfap,0.512810489234341,0.546611922445397,0.348161205973481
496.9,both,0.512779408255289,0.546610473233374,0.348189145596934
147.5,ki67,0.512731239359016,0.546608227429429,0.348232449316271
65.7,ki67,-0.512722443795283,0.546607817370988,0.348240356933674
894.7,gfap,-0.512703534210962,0.546606935809037,0.348257357968718
375.3,gfap,-0.512684656206376,0.546606055750342,0.348274331219656
195.9,other,-0.512667612540591,0.546605261231848,0.348289655735041
460.1,both,0.512664172250779,0.546605100860148,0.348292749071827
547.5,other,0.512652594825268,0.546604561177298,0.348303159062908
788.8,other,-0.51256735103095,0.546600587888119,0.348379814155006
624.7,ki67,-0.512557153991029,0.546600112637319,0.348388984626396
680.6,both,-0.512550479874617,0.546599801583398,0.348394986934241
175.1,other,0.512514820414597,0.546598139703965,0.348427058243001
522.6,gfap,0.512428026831559,0.546594095223409,0.348505127484239
729.2,both,0.512307503254575,0.546588480050554,0.348613557546173
218.2,ki67,0.512289887609767,0.546587659446477,0.348629407686145
764.7,ki67,0.512286099138313,0.54658748296852,0.348632816532182
68.1,gfap,0.512285524191735,0.546587456185954,0.348633333868129
539.2,gfap,0.512224265803279,0.54658460276937,0.348688457291528
171.4,other,-0.512222153940045,0.54658450440457,0.348690357767946
383,both,0.512184070507392,0.546582730649244,0.348724630547296
840.5,other,0.512162431772003,0.546581722870283,0.348744105198706
50.4,both,-0.512156291289168,0.546581436897522,0.348749631719013
894.7,both,-0.512132187035645,0.546580314353012,0.348771326505548
752.4,both,0.512118484035433,0.546579676221463,0.348783660192387
559.2,gfap,0.512086884689743,0.546578204741775,0.34881210309959
116.9,gfap,0.512056254899016,0.546576778494018,0.348839674925628
